accession_id,6dc4e6bf-a8f6-4280-af19-5ed501969f01,86e3408b-76a3-4834-b85e-4d2a07677304,a44df6fa-36a7-4500-90fd-d62baf48ef52,3abbb570-87ad-44c5-b66d-141f63b0ca8b,a4fc56a4-2493-451a-9b30-5aa38258bcce,be8e6554-07ae-4ec2-8be0-8598556467c9,d68e848a-5464-4471-88bd-3faf7e088d91,f3a7612e-35c3-43be-8f96-795874f8225c,0d003664-43ff-4eb5-b6c0-28ba7f26ee64,0f40e7fd-789f-49f7-a797-76bbe3c84f47,e83d4619-5e2b-4da7-8c05-93611ea76c85,f424bcaa-7212-4abc-8110-cff56b85c85a,86b5eaae-717c-4806-be60-7ffcab935908,265fa10b-9393-4c95-99a0-df47069deaac,ff79f645-81f1-4a3b-ae72-adc169f30143,ed76d786-d744-4067-b288-5fe2dc06a310,52fed7ff-b663-4fc1-a294-57776659175a,8f6d8863-21b1-4469-b233-21bb7c9b954c,41cd380c-ab97-451e-80b7-3d9653a1e909,e351b00e-5462-4be5-a57c-162a9b7b996e,ddde9a13-c70c-464c-8066-65a88ab92dc7,e4b1e8c9-5921-436d-8f6a-9af5b5baea8e,8ecef704-ed0f-4700-a34e-46a174033332,02fc7dd7-7e17-4930-8424-52173c33b29b,e896f815-d8df-42cc-bdf6-04deb50f6c1a,37fb952c-2a89-4903-98b9-6f6d36743218,85236a1e-2adb-459b-b868-b9486d9a285e,557f6cb1-95e3-4c8c-b253-538a415b0d07,d0982681-8799-412d-a868-81078e4a6560,0f7a5400-3b1d-42d3-b47a-2979084bf616,7e975ee3-173d-4315-aacf-c201122d9868,81ec1c9c-36c0-48e8-929a-8273d1d3febe,eaf6af76-2b28-4128-9371-a3d928d72370,8334ded1-3815-4766-8861-6fa8313fab6b,7f06d0ce-d5ac-4a70-97ea-0ebb8e8b0f67,a4c3a7ab-2ddd-415d-a222-fd3dd1c01231,aef6b437-1da5-4f69-970b-977cdc9cd5c5,3be37b85-90eb-4f47-909a-8be730172d92,0895e2a3-5571-4ee2-b715-a424d0c9fec4,475e779f-c6b7-4f7c-9616-f2c47b9b97a5,f1d9de11-d45a-4443-ac6a-1f58888b6fcc,f4987886-cc3e-4423-84ae-84911abcd473,d7438c8a-6e39-4139-92e7-2aa05bae5d40,91b36078-362b-4909-ac90-1b2d1ea4a545,415d3af2-fc41-43d5-b185-6a09946b9e84,a00a04b4-8de5-4f18-9dc2-531e21aa5167,dc300e50-f729-4d0e-8a33-606e95d91c95,585f73db-7dc1-49d8-a601-f8d33b318a95,646eb67c-2e86-4f89-867f-78c31eff5fe0,b70a538a-a0d7-4a0f-ab48-fd7b4457bfd3,aafbf8fb-290d-408e-b104-241b7d492895,3d4b6861-2763-451d-ae0a-6a5adfc591ec,8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,a576843f-a9f7-47cf-a52f-7f01066fa160,54fb48bb-ab47-4870-beb0-5713d15d8b58,ba7c9ae6-bb71-4bb4-8f3d-f2041f62896f
MIMAT0007400,0.748733,0.937326,0.0,1.11466,0.834822,0.0,0.623441,0.0,0.0,0.0,0.0,0.0,0.321008,0.0,0.0,0.0,0.0,0.0,0.0,0.664964,1.34059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768114,0.620022,0.0,0.0,0.0,0.548729,0.918213,0.938906,0.537203,1.1106500000000001,1.968226,0.0,0.0,0.0,0.0,0.746861,0.0,0.0,0.0,0.0,0.818699,0.528144,0.805103,0.0,1.3147090000000001,0.180167,1.980844
MIMAT0007401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0007881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0007882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.615193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0007884,0.0,0.312442,0.0,0.0,1.252233,0.0,0.0,0.0,0.0,0.847984,0.0,1.285856,0.0,0.48132,0.0,1.457224,1.303625,0.0,0.0,0.0,2.68118,0.298392,0.0,0.0,0.286318,0.699913,0.0,0.0,0.0,0.384057,0.620022,0.0,0.0,0.0,0.0,0.0,0.0,0.537203,0.0,0.0,0.643009,0.0,0.86298,1.6649639999999999,0.746861,0.956541,0.0,0.0,0.0,0.818699,0.0,0.402552,0.0,0.438237,0.540501,0.0
MIMAT0007885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332482,0.0,0.0,0.0,0.0,0.0,2.099739,0.0,0.3822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180167,0.0
MIMAT0007887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0007888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874543,0.0,0.31406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0007889,0.0,0.624884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728612,0.0,0.510591,0.0,0.0,0.0,0.298392,0.0,0.0,0.0,0.0,0.874543,0.3822,0.62812,0.384057,0.620022,0.664309,0.0,0.0,0.0,0.306071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746861,0.956541,0.0,0.632845,0.0,0.0,0.0,0.0,0.9430620000000001,0.0,0.180167,0.0
MIMAT0007890,0.0,0.312442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548729,0.306071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0007891,0.0,0.312442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402552,0.0,0.0,0.0,0.0
MIMAT0009196,5.989865999999999,2.187097,3.4102429999999995,1.11466,5.426344,1.058926,3.117207,8.075966,0.0,9.327820000000001,0.623254,2.571712,4.8151139999999995,2.406599,1.628703,2.185837,0.869084,4.595316,1.409296,1.66241,0.670295,1.193568,2.477568,0.737898,0.286318,1.399826,7.870889,2.2932,1.2562410000000002,1.536228,1.240044,3.321544,3.517012,6.340294,4.938559,0.612142,3.755625,4.297625,0.370217,5.904681,2.572037,3.063186,2.588939,6.326863,16.430933,7.652332,0.663067,3.7970699999999997,0.0,4.912195,0.528144,0.402552,5.658369,0.584315,0.720668,0.990422
MIMAT0009197,0.0,2.499539,0.0,3.34398,0.0,4.235704,1.246882,0.0,1.230827,0.847984,0.0,3.857568,1.60504,0.0,0.542901,1.457224,1.738168,3.063546,0.704648,2.659856,0.670295,0.895176,0.825856,0.737898,0.0,1.399826,0.874543,0.3822,4.396845,4.608684,0.0,0.664309,0.0,0.0,8.230932,0.918213,0.0,0.0,0.0,0.0,0.0,1.225274,0.86298,0.332993,0.0,1.913083,0.331533,0.632845,0.889685,0.0,0.528144,0.0,1.257416,0.438237,3.9636739999999997,0.990422
MIMAT0009198,0.0,4.06175,1.364097,1.11466,0.417411,10.58926,0.0,0.0,0.0,5.935886,1.869762,0.642928,0.321008,4.331876,3.257406,1.457225,2.1727090000000002,3.5741359999999998,0.0,4.987229,1.34059,0.895176,1.651712,2.213695,22.90541,0.0,13.118148999999999,0.3822,0.0,1.536228,0.0,1.328618,0.879253,0.0,15.913134999999999,2.1424969999999997,0.938906,10.206859,0.0,0.984113,1.9290280000000002,0.0,0.86298,0.998979,0.0,0.956541,0.663066,1.26569,23.131817,0.818699,2.112577,11.271447,14.460277,0.0,9.00835,1.485633
MIMAT0009199,0.748733,2.499539,0.682049,8.35995,8.348221,2.647315,1.246882,1.615193,2.461654,2.543951,4.986033,1.285856,0.321008,0.0,1.6287029999999998,2.185836,1.303625,1.531772,2.113944,1.994891,1.34059,0.596784,10.736127,0.0,2.004224,8.398956,0.0,1.1465999999999998,2.5124820000000003,2.688399,0.0,1.328618,1.758506,2.536117,2.194916,1.224284,0.0,0.537203,2.2213000000000003,0.984113,0.643009,0.612637,1.72596,1.331972,4.481165,6.6957889999999995,1.9891990000000002,1.8985349999999999,2.669056,0.0,1.056288,3.622966,1.8861240000000001,3.65197,1.621503,0.990422
MIMAT0009201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642928,0.321008,0.0,0.0,0.0,0.434542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.749087,0.3822,0.62812,0.0,0.0,0.0,0.0,0.0,0.0,0.306071,0.938906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628708,0.0,0.0,0.0
MIMAT0009203,0.0,0.0,0.0,0.55733,0.417411,0.0,1.870324,0.0,0.0,0.0,1.246508,1.285856,0.0,1.443959,0.0,0.0,3.910876,0.0,0.0,0.0,0.0,0.0,2.477568,0.0,0.0,0.0,0.0,0.0,0.31406,2.304342,0.0,0.664309,3.517012,1.268059,0.0,0.0,0.0,0.0,0.370217,0.0,0.0,2.45055,40.56004,0.0,0.746861,9.565414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.162004,71.31039200000001
MIMAT0009206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0009451,5.989866,16.247008,4.774341,1.67199,9.183043,6.353556,13.092269,1.615193,3.69248,2.543952,1.869762,5.143424,9.309220999999999,8.182436000000001,3.800307,4.371675,13.905335,11.232994,4.932537,6.98212,0.670295,6.564624,9.910271,8.85478,12.311657,5.599304,8.745433,9.9372,17.587386,9.601424999999999,5.580197999999999,10.628941000000001,8.79253,3.804177,6.036017,3.672853,0.938906,6.446437,11.846933,5.90468,2.572037,6.7390099999999995,6.040858999999999,1.6649639999999999,2.240582,1.913082,2.9838009999999997,3.79707,6.227797,4.9121939999999995,20.069484,15.699517,13.831567,12.12454,7.567015,14.856331
MIMAT0010133,2.2462,1.2497690000000001,1.364098,3.90131,7.095986999999999,2.647315,0.623441,1.615193,0.0,0.0,5.609287,1.285856,0.321008,6.257156,13.029627,0.0,1.738167,0.510591,2.113944,0.664964,2.010885,0.298392,3.303424,0.737898,0.286318,0.0,1.749086,0.3822,0.62812,13.826052,0.620022,3.9858530000000005,0.0,7.608352,0.548729,7.6517800000000005,6.572345,2.148812,0.740434,0.984113,1.9290280000000002,0.612637,0.86298,0.665986,7.468607,4.782707,0.663066,1.26569,0.889685,2.4560969999999998,1.056288,0.402552,2.514831,1.899025,0.360334,0.0
MIMAT0010195,0.748733,6.248848,12.958924,11.70393,2.921877,4.765167,9.351621,11.306352,7.3849610000000006,5.087902,3.11627,14.144417,4.8151150000000005,8.182436000000001,2.714505,6.557511,17.816211,10.722404,2.818592,9.309493,2.681181,0.895176,20.646398,2.951594,8.589528999999999,6.99913,0.0,7.2618,5.339028000000001,2.304342,4.340154,3.3215450000000004,6.154770999999999,10.14447,6.036017,10.71249,13.144688,2.148812,5.923467,10.825247000000001,0.643009,14.703295999999998,4.314899,0.0,5.228024,9.565414,8.288336,3.164225,5.338111,3.2747960000000003,2.640721,3.6229649999999998,7.544490999999999,7.742178,4.864509,5.942533
MIMAT0010214,1.497467,3.436867,4.774341,1.67199,1.252233,1.588389,1.246882,4.845579,1.230827,2.543951,1.869762,1.928784,1.926045,1.4439600000000001,1.085802,1.457225,2.6072509999999998,1.021182,1.409296,3.657301,0.670295,0.895176,6.606847,1.475797,1.717906,4.899391,0.874543,1.911,2.512483,4.9927410000000005,0.0,1.328618,2.637759,0.0,1.646187,0.306071,1.877813,2.686016,0.370217,1.968226,1.286019,0.0,1.725959,2.663943,2.987442,3.826165,0.9946,0.632845,3.558741,0.818699,2.112577,1.207655,1.886123,1.16863,3.7835080000000003,0.990422
MIMAT0010251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.609286,0.0,0.0,0.0,0.0,0.0,1.303625,0.0,0.0,0.0,0.0,0.0,2.477568,0.0,0.0,0.0,0.0,0.0,0.0,3.072456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.225274,45.737921,0.0,1.493722,8.608871,0.0,0.0,0.0,0.0,0.0,0.0,0.9430620000000001,0.146079,3.783507,49.521105
MIMAT0010313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0011156,0.0,0.312442,0.0,0.0,2.087055,0.0,4.987531000000001,0.0,0.0,0.847984,0.0,3.21464,0.642016,0.0,0.0,23.315594,1.303626,0.0,0.0,0.0,0.0,0.596784,3.303424,0.0,0.572635,0.699913,0.0,0.0,0.0,4.992741,2.480088,0.0,0.0,0.0,2.194915,0.0,12.205781,2.148812,0.0,0.0,1.929028,0.0,0.86298,2.330949,0.746861,1.913082,0.331533,0.0,0.889685,1.637398,0.0,0.0,0.0,0.0,2.702505,0.0
MIMAT0011157,0.0,0.312442,1.364097,0.0,5.008932,0.0,2.4937650000000002,0.0,0.0,0.0,0.0,2.571712,0.9630240000000001,0.48132,0.0,8.743347,3.910876,0.0,0.0,0.0,0.670295,0.298392,0.0,0.0,0.286318,0.0,0.0,0.0,0.0,4.608684,1.860066,0.0,0.879253,0.0,1.097458,1.224284,6.572344,4.834829,0.0,0.984113,1.286019,0.612637,0.0,0.998979,0.746861,0.956541,0.663066,0.0,0.0,0.818699,0.0,0.0,0.0,0.0,1.621503,0.990422
MIMAT0011158,0.748733,0.0,2.046147,0.0,0.0,10.059797,0.623441,0.0,1.230827,2.543951,0.0,0.642928,0.0,2.887918,0.542901,11.657796000000001,1.303626,0.0,0.0,2.992337,0.0,0.0,0.0,0.0,1.1452710000000002,0.0,3.498173,1.911,0.0,0.0,9.920352,3.985853,0.0,11.412528,0.0,2.448569,2.816719,0.0,0.370217,0.984113,1.286018,0.0,0.0,0.0,0.0,0.956541,0.331533,1.26569,2.669056,0.0,5.2814440000000005,0.0,2.2004770000000002,2.921577,0.0,0.0
MIMAT0011159,0.748733,0.0,4.774342,1.11466,0.0,12.177649,0.623441,1.615193,0.0,10.175804,2.493016,1.285856,0.321008,6.738476,0.542901,23.315594,4.779958,0.0,1.409296,6.317156,0.0,0.596784,0.0,0.737898,2.863176,0.699913,6.996346,1.5288,0.0,0.0,19.840704,9.964633,0.879253,20.288939,0.548729,18.976411,0.0,0.537203,2.5915169999999996,1.968226,4.5010650000000005,0.0,3.4519189999999997,0.332993,2.987443,6.695790000000001,1.657667,5.695604,10.676223,0.818699,7.39402,1.207655,4.715308,8.910806,0.180167,2.476055
MIMAT0011160,0.0,0.312442,1.364097,0.55733,0.0,0.0,0.623441,1.615193,0.0,0.847984,0.623254,0.0,0.0,0.962639,0.0,0.0,0.434542,1.531772,0.0,0.332482,0.0,0.298392,0.825856,0.0,0.0,0.0,0.0,0.0,0.31406,0.0,0.0,0.0,0.0,0.0,0.548729,0.306071,0.938906,1.074406,0.0,0.0,0.0,0.0,1.725959,0.0,0.0,0.0,0.0,0.0,0.889685,0.0,0.0,0.402552,0.628708,0.0,0.180167,0.0
MIMAT0011161,0.0,0.312442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847984,0.0,1.285856,0.321008,0.0,0.0,0.728612,0.869084,0.0,0.0,0.332482,0.0,1.193568,0.0,0.737898,0.572636,0.0,0.874543,0.3822,0.942181,0.768114,0.620022,0.0,0.879253,1.268059,1.097458,2.1424969999999997,0.0,1.074406,1.480867,0.0,1.286018,1.225275,1.72596,0.0,0.0,1.913082,0.663066,0.0,0.889685,0.818699,0.0,0.805104,0.9430620000000001,1.022552,0.0,0.0
MIMAT0011163,0.0,0.0,0.0,0.0,0.417411,0.0,0.0,0.0,0.0,0.0,0.623254,0.0,0.0,0.0,0.542901,0.0,0.434542,0.0,0.0,0.0,0.0,0.596784,0.0,1.475796,0.286318,0.0,0.874543,0.0,0.0,0.0,0.620022,0.664309,0.0,0.0,0.548729,0.0,0.0,0.0,0.0,0.984113,0.0,0.0,0.86298,0.0,0.0,0.0,0.0,0.0,1.779371,0.0,0.0,0.402552,0.314354,0.0,0.0,0.0
MIMAT0011775,0.0,0.0,4.774341,0.55733,0.417411,0.529463,0.0,0.0,0.0,0.0,0.623254,0.0,0.321008,0.48132,0.0,0.0,0.0,0.510591,0.0,0.332482,0.0,0.298392,0.825856,0.0,0.0,0.0,0.0,0.0,0.31406,1.152171,0.620022,0.664309,0.0,0.0,0.0,0.306071,0.938906,0.0,0.370217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331533,0.0,0.0,0.0,0.0,0.805104,0.314354,0.146079,0.180167,1.485633
MIMAT0011777,0.0,0.0,0.0,0.0,0.417411,0.529463,0.0,1.615193,0.0,0.0,0.0,0.642928,0.321008,0.0,0.0,2.9144490000000003,0.434542,0.0,0.704648,0.664964,0.0,0.298392,0.0,0.0,0.286318,0.0,0.874543,0.0,0.62812,0.0,0.0,0.0,0.0,0.0,0.0,0.612142,0.0,0.0,1.851084,0.984113,0.643009,2.450549,0.0,0.665986,0.0,0.0,0.331533,0.0,0.0,1.637398,0.528144,0.0,1.257416,0.438237,0.0,0.495211
MIMAT0011778,0.0,0.0,0.0,0.0,0.0,0.529463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643009,0.0,0.86298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292158,0.0,0.0
MIMAT0012735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537203,0.0,0.0,0.0,0.0,0.0,0.0,0.746861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0013517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805104,0.0,0.0,0.0,0.0
MIMAT0013771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384057,0.0,0.664309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.081716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628708,0.0,0.0,13.865910000000001
MIMAT0014977,0.0,0.0,0.682049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542901,0.728612,0.434542,0.0,0.0,0.332482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314354,0.0,0.0,0.0
MIMAT0014978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0014979,0.748733,0.0,0.0,0.55733,0.0,0.0,0.623441,0.0,0.0,0.847984,0.623254,1.285856,0.321008,0.0,1.085802,2.9144490000000003,0.0,0.0,0.0,0.332482,0.670295,0.596784,0.825856,0.0,1.1452710000000002,0.0,0.0,0.3822,0.0,0.0,1.240044,2.657236,0.879253,1.268059,1.646186,0.612142,0.0,0.537203,0.740434,0.0,0.0,0.612637,0.0,0.0,0.746861,0.0,0.331533,1.8985349999999999,0.0,0.818699,0.0,0.805104,0.628708,0.876473,0.180167,0.990422
MIMAT0014981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.230827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0014982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0014986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146079,0.0,0.0
MIMAT0014987,0.748733,0.937327,0.0,0.0,0.0,1.588389,0.0,0.0,0.0,1.695968,0.0,0.0,0.642015,2.406599,1.6287029999999998,0.728612,0.434542,0.0,0.0,0.332482,1.34059,0.596784,0.0,2.951592,0.286318,1.399826,1.749086,0.0,0.31406,0.0,0.620022,0.664309,0.879253,1.268059,0.0,0.306071,0.938906,1.074406,0.370217,1.968226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26569,0.889685,0.0,0.0,0.402552,2.2004770000000002,0.146079,0.0,0.0
MIMAT0014988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642928,0.0,0.96264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0014989,0.0,0.0,1.364097,0.0,0.0,0.529463,0.0,0.0,0.0,0.847984,0.0,0.0,0.0,0.0,0.542901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0014990,6.7386,6.873734,4.092292,15.04791,13.774563999999998,8.471408,9.35162,3.230386,16.000749,21.199592,24.30691,15.430272,4.1731,29.360505,11.943824,47.359801,3.910876,5.105907,2.113944,17.289056,5.36236,6.2662320000000005,25.601533,5.903187,9.162163999999999,16.097999,3.498173,6.8796,8.479632,15.36228,33.481188,9.300324,14.947301,6.340293,3.8411020000000002,4.591067,6.572344,26.322955,26.6556,12.793474,58.513863,11.64011,6.040858,10.988762,22.405817,19.130829000000002,4.309933,36.07216,8.007166999999999,36.841459,5.809588,6.84338,44.009533,6.865703,7.927347999999999,12.380276
MIMAT0014991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620022,0.0,0.0,0.0,0.0,0.612142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
